"metadata__project","metadata__problem_statement","metadata__prototype_corridor","metadata__data_sources","metadata__processing_notes","metadata__attribution__OpenStreetMap","metadata__attribution__Copernicus DEM","metadata__attribution__GSI","metadata__attribution__Rainfall","records__road_id","records__road_type","records__road_name","records__latitude","records__longitude","records__road_length_km","records__elevation_m","records__slope_deg","records__historical_landslide_count","records__nearest_landslide_distance_km","records__rainfall_24h_mm","records__rainfall_3d_mm","records__rainfall_7d_mm"
"","","","","","","","","","way/970251956","primary","null","26.229831098668285","92.12169404631769","1.627036704671553","58.87119061606271","2.386895419418067","0","11.854","12.68","31.92","56.51"
"","","","","","","","","","way/970251958","tertiary","null","26.26091611559025","92.1400462380858","1.2486036879133573","51.09630185504293","1.2024388698012811","0","15.645","17.18","39.7","63.15"
"","","","","","","","","","way/970251959","tertiary","null","26.25053291633604","92.13528252166503","1.2208924457219663","55.57848912193661","3.9087235406968497","0","14.462","17.18","39.7","63.15"
"","","","","","","","","","way/970251960","tertiary","null","26.25508605","92.138757","0.0739720002691283","50.71250343322754","6.39404999403083","0","15.07","17.18","39.7","63.15"
"","","","","","","","","","way/977963755","trunk","null","25.951070626771536","91.86542442594936","21.599318270321668","319.7716168721517","2.8521024996279354","0","11.129","20.64","46.67","73.38"
"","","","","","","","","","way/977963756","trunk","null","25.95100331573459","91.86534175711364","21.612484416864987","319.8598808288574","2.934224248947032","0","11.137","20.64","46.67","73.38"
"","","","","","","","","","way/977963757","trunk","null","26.01022673184541","91.8658724835989","0.1752607104647563","202.4530596051897","7.081959401126529","1","4.675","13.68","32.67","54.54"
"","","","","","","","","","way/977963758","trunk","null","26.01413952794091","91.86597219413112","0.8053854887101184","176.4909499032157","4.806683553977702","1","4.259","13.68","32.67","54.54"
"","","","","","","","","","way/977963759","trunk","null","26.016168814733835","91.86689125465432","0.6179315658469035","139.97384920987216","4.743087667664851","1","4.016","13.68","32.67","54.54"
"","","","","","","","","","way/977963760","trunk","null","26.01406010361441","91.8660866597826","0.7854956746034301","178.53877312796456","5.001912097275097","1","4.264","13.68","32.67","54.54"
"","","","","","","","","","way/977963761","trunk","null","26.02650637670069","91.86870336921513","1.858728734978753","109.58789825439452","9.024569712960847","1","2.878","13.68","32.67","54.54"
"","","","","","","","","","way/977963762","trunk","null","26.037482688393528","91.86766297231054","0.8975962735210788","76.38103977326423","6.102714772868082","1","1.888","13.68","32.67","54.54"
"","","","","","","","","","way/977963763","trunk","null","26.0419835","91.867767","0.1667567640388713","61.00406047276088","7.148051865359503","1","1.537","13.68","32.67","54.54"
"","","","","","","","","","way/977963764","trunk","null","26.03036781454477","91.86928243065492","2.7339461318012765","102.57936108907064","9.11628888002006","1","2.463","13.68","32.67","54.54"
"","","","","","","","","","way/986827273","tertiary","null","26.248472137563425","91.7820766674894","0.0619220149861578","56.15165615081787","4.478204626584852","0","6.103","11.97","30.53","58.86"
"","","","","","","","","","way/991928708","tertiary","null","26.175659524261484","91.74734689137168","0.1526690007863756","50.424891880580354","2.061365449312393","40","1.372","10.46","28.15","58.66"
"","","","","","","","","","way/997400499","tertiary","null","26.197022421530605","91.79924833385988","0.0490137422497844","72.38013203938802","3.0566753713724566","24","0.744","12.03","31.71","62.66"
"","","","","","","","","","way/1000095930","primary","Mahapurush Srimanta Sankardeva Path","26.14093722998439","91.7960365331839","0.0426885162002909","56.285292307535805","0.4837231536671867","13","1.522","9.51","26.9","56.37"
"","","","","","","","","","way/1000095932","primary","Mahapurush Srimanta Sankardeva Path","26.14177387581793","91.79524956403016","0.1066830268786541","55.221188354492185","1.0830291869782338","17","1.415","9.51","26.9","56.37"
"","","","","","","","","","way/1000095933","primary","Dispur Flyover","26.1422163","91.7945385","0.1266573996190632","55.49051284790039","0.8549464070062477","19","1.355","9.51","26.9","56.37"
"","","","","","","","","","way/1000095935","primary","Dispur Flyover","26.140326345496508","91.7969145368649","0.5067803499318007","55.29668913947212","1.636869464909371","13","1.609","9.51","26.9","56.37"
"","","","","","","","","","way/1000095937","secondary","null","26.14272146212989","91.79359619296108","0.1844042251805243","56.34565353393555","1.9735519474197043","19","1.289","9.51","26.9","56.37"
"","","","","","","","","","way/1000095938","secondary","null","26.1421062","91.79439095","0.0260037367088236","55.79144287109375","1.468197757651692","19","1.365","9.51","26.9","56.37"
"","","","","","","","","","way/1013969997","secondary","null","26.17403974803453","91.75736373950043","0.2295526826638166","54.390235900878906","2.6412549750881125","41","0.467","12.03","31.71","62.66"
"","","","","","","","","","way/1013969998","secondary","B K Kakati Road","26.1741421382284","91.7572670710841","0.2425741449017081","54.08069686889648","3.1652398569289883","41","0.472","12.03","31.71","62.66"
"","","","","","","","","","way/1014551111","primary","G.N.B Road","26.185561263977515","91.75255624379184","0.1030374312316375","55.51780700683594","3.414124239804801","36","1.174","12.03","31.71","62.66"
"","","","","","","","","","way/1024517887","trunk","null","26.1648734","91.6712387","0.029796710352319","53.13326454162598","6.34800915627652","8","1.304","8.54","23.7","54.46"
"","","","","","","","","","way/1024796518","trunk","null","26.1110811","92.1715286","0.029987137306759","62.11475372314453","1.5704003670617184","3","3.702","9.2","25.66","50.87"
"","","","","","","","","","way/1024796519","trunk","null","26.10314967966168","92.14718709664422","4.068076515327244","58.87716503143311","0.4360229666837666","5","1.534","7.85","23.9","51.06"
"","","","","","","","","","way/1024796520","trunk","null","26.10331540504133","92.15033869926307","4.714629648960308","59.14073314666748","0.3539785406934491","5","1.802","9.2","25.66","50.87"
"","","","","","","","","","way/1024796521","trunk","null","26.1109687","92.1715135","0.0119343315827779","61.92699241638184","2.143045275779532","3","3.689","9.2","25.66","50.87"
"","","","","","","","","","way/1024796523","trunk_link","null","26.1045353","92.16019585","0.0124653990586106","58.8463249206543","0.0794982852697736","5","2.731","9.2","25.66","50.87"
"","","","","","","","","","way/1024796526","secondary","null","26.074567","92.1652045","0.0380403803954203","71.2769292195638","11.622958682709593","5","0.631","6.44","18.85","41.71"
"","","","","","","","","","way/1024796528","tertiary","null","25.98507057412468","92.11637538323808","0.0258216752143041","357.3448181152344","0.0","0","8.879","9.89","23.98","48.59"
"","","","","","","","","","way/1024796529","tertiary","null","25.98500865","92.1166005","0.0236030597800386","355.2755432128906","9.945120922749652","0","8.9","9.89","23.98","48.59"
"","","","","","","","","","way/1024796530","tertiary","null","25.98795222500604","92.1231545501374","1.609378399888008","399.0168235085228","9.183337759908866","0","8.582","9.89","23.98","48.59"
"","","","","","","","","","way/1024796531","tertiary","null","25.993494335519102","92.1108402866248","3.967226419216036","469.05315755208335","6.548404429808735","0","7.822","9.89","23.98","48.59"
"","","","","","","","","","way/1024796532","tertiary","null","25.97462978102171","92.10445022145488","4.151272286872523","484.4694112141927","5.139016146672297","0","9.064","9.89","23.98","48.59"
"","","","","","","","","","way/1038595629","primary","null","26.1789751","91.75155215","0.0061876373268019","57.194440841674805","8.691376791781678","41","0.931","12.03","31.71","62.66"
"","","","","","","","","","way/1038928900","tertiary","NH37","26.11262248088125","91.80197208364906","0.8454720902767012","62.29578946431478","1.7898454168754985","3","4.353","8.9","26.14","54.58"
"","","","","","","","","","way/1038928901","tertiary","NH37","26.1112395","91.78919065","0.0323402523194187","60.575262705485024","2.9427253795494304","7","4.468","9.51","26.9","56.37"
"","","","","","","","","","way/1039076875","secondary","Radha Gobinda Baruah Road","26.1596592","91.7817918","0.0071936400521517","56.27578163146973","33.43427218457784","34","0.844","12.03","31.71","62.66"
"","","","","","","","","","way/1041338049","secondary","Radha Gobinda Baruah Road","26.156754756881973","91.78274513042854","0.7501283835093211","53.64349774961119","2.3239120572431107","34","0.679","12.03","31.71","62.66"
"","","","","","","","","","way/1041439024","tertiary","null","26.176307059117164","91.97884593597908","3.987734195116557","61.49957014719645","2.4532099816427504","1","4.576","12.95","31.14","54.03"
"","","","","","","","","","way/1054721874","primary","Dighalipukhuri Road","26.187138137325327","91.75037870498974","0.2778335099778247","57.28713850541549","6.920756136135308","36","1.451","12.03","31.71","62.66"
"","","","","","","","","","way/1054721875","primary","null","26.189686209483867","91.75084909908198","0.1804753808213902","61.54305839538574","3.778123427041405","34","1.369","12.03","31.71","62.66"
"","","","","","","","","","way/1070137324","tertiary","Kiling - Basistha Road","26.07640170279288","91.81043938069796","14.135241199942731","176.4596295674642","3.436486115975445","0","5.923","13.55","34.22","61.21"
"","","","","","","","","","way/1071899994","tertiary","null","25.92994919719148","91.57189017168282","18.43659974438545","270.98994776407875","3.3939611844870674","0","17.333","21.49","50.44","95.33"
"","","","","","","","","","way/1088731462","secondary_link","null","26.1646893307522","91.76897325570872","0.0240140844164728","57.626726150512695","7.461200969876774","40","1.215","12.03","31.71","62.66"
"","","","","","","","","","way/1090679517","tertiary","null","25.9954535436204","92.13003133923952","0.8063882558985409","420.7485776628767","8.29508357366619","0","7.597","9.89","23.98","48.59"
"","","","","","","","","","way/1101700465","primary","Mahapurush Srimanta Sankardeva Path","26.14604215726541","91.78986830576864","0.1315841820164813","55.34800148010254","1.6167968600112093","21","0.957","9.51","26.9","56.37"
"","","","","","","","","","way/1105224532","primary","Mahapurush Srimanta Sankardeva Path","26.140152797183664","91.79730069294106","0.4398201999656285","55.13718938827515","1.1876042898627417","11","1.638","9.51","26.9","56.37"
"","","","","","","","","","way/1111679623","trunk_link","null","26.099778514676963","91.61228260196631","0.0510916188669878","50.84451802571615","1.993691729404142","0","9.093","7.4","20.66","51.24"
"","","","","","","","","","way/1111679624","trunk_link","null","26.099233170511926","91.61209111379628","0.0438030873935105","52.59123102823893","1.3914401489674575","0","9.148","7.4","20.66","51.24"
"","","","","","","","","","way/1117743812","secondary","null","26.14147545","91.7954841","0.0181775636570444","54.666948318481445","1.7590434839733968","17","1.452","9.51","26.9","56.37"
"","","","","","","","","","way/1118012912","trunk","null","26.14841864909169","91.67802378489982","1.6093267428260325","50.29327572909269","1.6665972812491618","13","0.787","8.63","23.8","54.17"
"","","","","","","","","","way/1118012913","trunk_link","null","26.14148623374832","91.67570849641687","0.0135876919256934","49.775468826293945","4.438748571640313","9","1.586","8.63","23.8","54.17"
"","","","","","","","","","way/1120259397","trunk","null","26.08687791560316","91.5655831239282","1.24942191524232","51.896562531937","2.039652246683936","0","13.651","5.36","18.38","55.98"
"","","","","","","","","","way/1124976974","secondary","Guwahati Medical College Road","26.15851123760728","91.76226197164306","0.819418322515974","56.97696041238719","1.813830723773567","41","0.645","12.03","31.71","62.66"
"","","","","","","","","","way/1125145370","tertiary","Hem Baruah Road","26.182564979365964","91.74058554554294","0.1500285901683287","60.98169544764927","3.295530689142795","36","2.081","10.46","28.15","58.66"
"","","","","","","","","","way/1125145372","tertiary","Hem Baruah Road","26.1866183","91.74337935","0.1070261038869184","61.53316650390625","5.2483509947060645","35","1.984","10.46","28.15","58.66"
"","","","","","","","","","way/1133073673","primary","Kajali Mayang Road","26.24103985","92.03676285","0.0436038719578134","52.31478373209635","5.136218288707048","0","7.249","22.35","51.07","80.46"
"","","","","","","","","","way/1133073674","primary","Kajali Mayang Road","26.23299203678941","92.03490918706258","1.7901913225452672","52.11044413248698","0.8996187709995476","0","7.204","22.35","51.07","80.46"
"","","","","","","","","","way/1133073675","primary","Chamata Mayang Road","26.12571355","92.00455495","0.0192999072980178","53.58016204833984","0.7573984774905332","3","4.448","2.67","11.21","30.12"
"","","","","","","","","","way/1133073676","primary","Chamata Mayang Road","26.123132123499865","92.00226363813188","0.7266513518927836","56.2066208766057","2.425120498135523","3","4.474","2.67","11.21","30.12"
"","","","","","","","","","way/1133094844","primary","null","26.208807481031062","91.86596914502232","1.985215472715884","58.489440218607584","4.748752261108819","4","2.701","15.3","36.54","64.16"
"","","","","","","","","","way/1133094845","primary","null","26.2135172","91.87343115","0.014184363835246","55.24193382263184","20.11999574257329","3","3.562","15.3","36.54","64.16"
"","","","","","","","","","way/1133094846","primary_link","null","26.1870331","91.84293595","0.0096858485903268","56.518754959106445","13.085976465646931","9","0.844","11.76","30.98","59.55"
"","","","","","","","","","way/1133623075","primary","null","26.231575324476367","92.11042072459436","0.7977954271329745","54.2476738521031","1.209068802290526","0","11.246","12.68","31.92","56.51"
"","","","","","","","","","way/1133623076","primary","null","26.231892","92.10623215","0.0527922667890213","54.65476353963216","3.2688744896859","0","11.013","12.68","31.92","56.51"
"","","","","","","","","","way/1133623077","primary","Kajali Mayang Road","26.25588415","92.016527","0.0552401700653588","52.0590451558431","0.1397596494647507","0","5.294","17.78","41.24","66.15"
"","","","","","","","","","way/1133623078","primary","Kajali Mayang Road","26.26669114616626","92.02605450704108","3.351028047398952","55.69694086710612","1.001097256807833","0","6.529","17.78","41.24","66.15"
"","","","","","","","","","way/1133623079","primary","Kajali Mayang Road","26.248749410277217","91.97027314961947","0.542449268589937","59.35853538513184","4.293809888811128","2","0.619","21.8","48.8","75.86"
"","","","","","","","","","way/1133623080","primary","Kajali Mayang Road","26.2483993","91.97289415","0.0261920201045504","55.91167640686035","1.187030428764432","2","0.863","21.8","48.8","75.86"
"","","","","","","","","","way/1133623081","primary","Kajali Mayang Road","26.24655521082915","91.96306754666968","1.0574487474963372","61.41032677727777","3.9955075553416566","2","0.139","21.8","48.8","75.86"
"","","","","","","","","","way/1133623082","primary","Kajali Mayang Road","26.24872225","91.96781405","0.0242798992528799","52.32526779174805","0.1057906095226571","2","0.393","21.8","48.8","75.86"
"","","","","","","","","","way/1133773953","primary","null","26.210196165846845","91.590882826656","7.281213390281426","51.99487298329671","0.9601874990461532","0","9.833","6.59","18.32","42.11"
"","","","","","","","","","way/1133773954","primary","null","26.20789139099114","91.5429137295764","0.1756144331666185","48.22575977870396","2.118356210225414","0","14.622","4.0","16.02","46.12"
"","","","","","","","","","way/1133773955","primary","null","26.20880125","91.54275835","0.0282677982972248","45.42576408386231","1.2532391207324427","0","14.635","4.0","16.02","46.12"
"","","","","","","","","","way/1133773956","primary","null","26.21165599749376","91.54287674501457","0.6042900969880477","47.34150140935724","1.321258642507012","0","14.622","4.0","16.02","46.12"
"","","","","","","","","","way/1133773957","primary","null","26.2169733","91.54308425","0.0698116573439283","48.77206516265869","8.574654519233633","0","14.617","4.0","16.02","46.12"
"","","","","","","","","","way/1133773958","primary","null","26.22606474898288","91.5384242822342","2.211239199473608","48.40938135782878","2.2000167312675147","0","15.16","4.0","16.02","46.12"
"","","","","","","","","","way/1133773959","primary","null","26.23406565","91.5320771","0.0207884625716625","48.13628578186035","0.985688572241873","0","15.909","4.0","16.02","46.12"
"","","","","","","","","","way/1133805916","primary","null","26.278612486590752","91.51082959642098","1.0750790618886468","48.5352992495975","2.0417133769234592","0","18.971","4.07","13.14","31.75"
"","","","","","","","","","way/1133805917","primary","null","26.282756","91.5079878","0.038511463966892","47.29319636027018","3.0166069534659297","0","19.383","4.07","13.14","31.75"
"","","","","","","","","","way/1133805918","primary","null","26.2897521","91.50385365","0.0305181134744822","47.87996673583984","9.570137729202797","0","20.03","4.07","13.14","31.75"
"","","","","","","","","","way/1133805919","primary","null","26.29079091166072","91.50276890511506","0.2845448491110028","49.12679290771485","2.463133792185393","0","20.172","4.07","13.14","31.75"
"","","","","","","","","","way/1133805920","primary","null","26.2917127","91.5015203","0.0398692177933842","46.52764638264974","2.436720301285765","0","20.325","4.07","13.14","31.75"
"","","","","","","","","","way/1133805921","primary","null","26.294571227936945","91.49853536393816","0.8311346955869654","13.337416155584927","2.966361778925392","0","20.716","5.56","23.45","64.57"
"","","","","","","","","","way/1134090039","trunk","null","26.27353110375897","91.50310768134484","1.845796527655236","35.340612920125324","2.7056805196834257","0","19.551","4.07","13.14","31.75"
"","","","","","","","","","way/1134103725","trunk","null","26.18461877566872","91.6671376212925","0.074031640668412","51.37419414520264","1.946008421389144","5","3.453","8.54","23.7","54.46"
"","","","","","","","","","way/1134103726","trunk","null","26.18811483151036","91.66750420393248","0.8582945756504755","51.71472892761231","1.4102567870841458","5","3.343","8.54","23.7","54.46"
"","","","","","","","","","way/1134409399","tertiary","NH37","26.1112340305987","91.7886998502085","0.0658499974571357","61.19141864776611","2.1103961581783737","7","4.424","9.51","26.9","56.37"
"","","","","","","","","","way/1134698727","trunk_link","null","26.1006424","91.87340635","0.0098861167141948","88.7063980102539","0.0","5","0.33","16.11","38.31","65.02"
"","","","","","","","","","way/1134700732","trunk_link","null","26.1034491","91.8604459","0.009563488006767","125.28485107421876","8.615868212160075","5","0.175","16.11","38.31","65.02"
"","","","","","","","","","way/1134702964","tertiary","null","26.113990079211884","91.83501509385732","0.0582731191630995","121.6894073486328","10.368717808030937","4","1.89","8.9","26.14","54.58"
"","","","","","","","","","way/1134702965","tertiary","null","26.1136564","91.83520695","0.0267034613844013","119.3473014831543","2.060617545158033","4","1.869","8.9","26.14","54.58"
"","","","","","","","","","way/1134702966","tertiary","null","26.112980908399955","91.83578679211271","0.1666319510955776","124.15218244280132","3.522989876098286","5","1.808","8.9","26.14","54.58"
"","","","","","","","","","way/1134706100","tertiary","null","26.1136432","91.8354819","0.0198426480470215","124.80918884277344","0.0","5","1.841","8.9","26.14","54.58"
"","","","","","","","","","way/1134706101","tertiary","null","26.114156267613776","91.8352524686564","0.1013515825548624","120.92281341552734","5.545855865446452","4","1.868","8.9","26.14","54.58"
"","","","","","","","","","way/1134706102","tertiary","null","26.113177204311576","91.83604640824838","0.1444671739117663","124.09640375773112","2.953289139132808","5","1.782","8.9","26.14","54.58"
"","","","","","","","","","way/1134753279","trunk","null","26.286510900000003","91.71180725","0.0288616566074997","51.7210693359375","4.630331125786096","1","3.377","18.29","42.96","74.53"
"","","","","","","","","","way/1134753280","trunk","null","26.294616502488378","91.71407189437474","1.833874077078682","43.90384324391683","1.739368460221446","1","4.286","18.29","42.96","74.53"
"","","","","","","","","","way/1134753281","trunk","null","26.29465506117428","91.71395153404124","1.827743727710628","43.71254564921061","2.0446134915910235","1","4.289","18.29","42.96","74.53"
"","","","","","","","","","way/1134753282","trunk","null","26.28656265","91.71167585","0.0317293740395712","50.99120966593424","5.088508237439879","1","3.383","18.29","42.96","74.53"
"","","","","","","","","","way/1134753283","trunk_link","null","26.2700438","91.7034039","0.0117234058317694","51.5609016418457","0.0","2","1.748","18.29","42.96","74.53"
"","","","","","","","","","way/1134753285","trunk_link","null","26.24065955","91.6884277","0.0109733889829131","49.12000465393066","6.195026585199392","4","1.538","14.55","34.52","63.51"
"","","","","","","","","","way/1134775131","secondary","B N Sakia Road","26.11268945","91.79779785","0.056120766022994","65.14840825398763","4.6442998658797645","5","4.653","9.51","26.9","56.37"
"","","","","","","","","","way/1134862211","trunk","null","26.10417334556269","91.51365340167946","0.0781206363788102","50.87788486480713","5.371524106456264","0","17.463","2.51","13.98","55.68"
"","","","","","","","","","way/1134862212","trunk","null","26.103943039004285","91.51433651343524","0.0807821144664326","51.49283409118652","3.3795648738129773","0","17.407","2.51","13.98","55.68"
"","","","","","","","","","way/1134862213","trunk","null","26.10409136957616","91.51399189300292","0.1462077678881854","49.6093807220459","1.6183417309698789","0","17.435","2.51","13.98","55.68"
"","","","","","","","","","way/1134883576","trunk","null","26.098786874361867","91.59559791010524","0.0305809927092557","50.68073654174805","5.023897097005437","0","10.441","5.36","18.38","55.98"
"","","","","","","","","","way/1134917085","trunk_link","null","26.120251250000003","91.615373","0.0101897067025641","51.14910697937012","0.6251693132199543","0","7.46","6.53","18.77","49.17"
"","","","","","","","","","way/1134920397","trunk","null","26.137438645752013","91.63345631722302","0.7748873993001775","50.504445535165296","1.1250629302145467","1","4.967","6.53","18.77","49.17"
"","","","","","","","","","way/1134920398","trunk","null","26.1373456","91.62946345","0.0461735499376724","48.532782236735024","3.714896810401602","0","5.338","6.53","18.77","49.17"
"","","","","","","","","","way/1134920399","trunk","null","26.13710454125645","91.62749458063088","0.3425992168266484","49.6302965604342","1.5070523265064868","0","5.531","6.53","18.77","49.17"
"","","","","","","","","","way/1134920400","trunk","null","26.13724025","91.6294634","0.0608544439507819","48.28208065032959","2.8146655698709435","0","5.343","6.53","18.77","49.17"
"","","","","","","","","","way/1134920401","trunk","null","26.13655705905466","91.62629815317769","0.6476016211883315","49.5701323799465","1.0068752330651798","0","5.664","6.53","18.77","49.17"
"","","","","","","","","","way/1134920402","trunk","null","26.13397985","91.62417145","0.0498530691303592","48.46931330362956","2.125360364824268","0","5.971","6.53","18.77","49.17"
"","","","","","","","","","way/1134920403","trunk","null","26.13391725","91.6242796","0.0486914802777452","48.5974235534668","1.7272367220714395","0","5.964","6.53","18.77","49.17"
"","","","","","","","","","way/1134920404","trunk","null","26.13519042065118","91.62521610797556","0.2893297840197463","48.709625937721945","1.4548110488034014","0","5.822","6.53","18.77","49.17"
"","","","","","","","","","way/1135116793","trunk","NH37","26.09995350208779","91.87873958176284","0.0803389835901578","82.72481346130371","2.8077531474564785","4","0.211","15.42","36.6","61.43"
"","","","","","","","","","way/1135116794","trunk","NH37","26.11982291346871","91.89899476899846","8.016181859729077","88.24441973368327","1.5895802236825585","7","3.14","16.11","38.31","65.02"
"","","","","","","","","","way/1135126725","trunk_link","null","26.10094035","91.8794622","0.0096366646063688","94.96773529052734","0.0","4","0.303","16.11","38.31","65.02"
"","","","","","","","","","way/1135130867","trunk_link","null","26.12260895","92.0139093","0.012493193814703","61.901872634887695","10.594260581654664","3","3.505","2.67","11.21","30.12"
"","","","","","","","","","way/1135130868","trunk_link","null","26.1188042","91.99614165","0.0136759441522867","55.70730781555176","0.2578963869502132","2","4.78","8.76","22.36","42.07"
"","","","","","","","","","way/1135130869","trunk_link","null","26.12055205","91.9162427","0.0124860152471533","65.86506652832031","0.0","6","2.598","18.13","40.09","62.27"
"","","","","","","","","","way/1135130870","trunk_link","null","26.10942995","91.88549675","0.0106581736051507","141.1841583251953","0.0","4","1.375","16.11","38.31","65.02"
"","","","","","","","","","way/1135139792","trunk","null","26.10684345","92.12743435","0.0228579162349286","56.8223819732666","0.6024279112871521","3","1.566","7.85","23.9","51.06"
"","","","","","","","","","way/1135139793","trunk","null","26.111082268661225","92.11280272110152","3.159186230730754","58.05583610534668","0.5903994386766338","3","2.177","7.85","23.9","51.06"
"","","","","","","","","","way/1135139794","trunk","null","26.11094108903661","92.11279973786029","3.1559636502056465","57.81748816172282","0.6623575468663684","3","2.178","7.85","23.9","51.06"
"","","","","","","","","","way/1135139795","trunk","null","26.1067182","92.12743945","0.0255124842421219","56.07756996154785","0.6189690726670711","3","1.554","7.85","23.9","51.06"
"","","","","","","","","","way/1135139796","trunk_link","null","26.10732055","92.12265025","0.0118465518216638","57.70204734802246","5.704103715347247","3","1.888","7.85","23.9","51.06"
"","","","","","","","","","way/1135139797","trunk_link","null","26.1087564","92.116597","0.0127141948314789","58.93891143798828","1.0627110383533942","3","2.432","7.85","23.9","51.06"
"","","","","","","","","","way/1135139798","trunk_link","null","26.1108154","92.11312745","0.0138421375145578","57.920654296875","0.0","3","2.211","7.85","23.9","51.06"
"","","","","","","","","","way/1135139799","trunk_link","null","26.1176721","92.10361595","0.0124964129376272","61.624135971069336","3.954127381961284","2","1.402","7.85","23.9","51.06"
"","","","","","","","","","way/1135139800","trunk_link","null","26.11796315","92.0956923","0.0127775448389054","56.22476577758789","1.0840160396914131","3","0.803","5.11","16.88","38.75"
"","","","","","","","","","way/1135139802","trunk","NH37","26.1148202","92.07358545","0.0300253279070764","59.53890609741211","2.161688152148717","3","1.768","5.11","16.88","38.75"
"","","","","","","","","","way/1135139803","trunk","NH37","26.116807719115467","92.09254211196163","1.537916770218976","56.94245910644531","0.7053760634422118","3","0.547","5.11","16.88","38.75"
"","","","","","","","","","way/1135139804","trunk","null","26.11692101585161","92.09250347622728","1.5405573521224032","56.96750079460864","0.8321054344642407","3","0.558","5.11","16.88","38.75"
"","","","","","","","","","way/1135139805","trunk","null","26.1149328","92.07360335","0.033134762456662","60.08550898234049","3.521449273161104","3","1.768","5.11","16.88","38.75"
"","","","","","","","","","way/1135139806","trunk_link","null","26.1122849","92.0642945","0.0132985471275902","61.50658416748047","2.206896370294177","3","1.46","5.11","16.88","38.75"
"","","","","","","","","","way/1135139807","trunk_link","null","26.1130018","92.06087125","0.0125381632930349","61.99375915527344","0.0","3","1.138","5.11","16.88","38.75"
"","","","","","","","","","way/1135139808","trunk_link","null","26.12089965","92.04741805","0.0133092547326503","58.83537673950195","0.0","4","0.493","2.67","11.21","30.12"
"","","","","","","","","","way/1135139809","trunk_link","null","26.1233221","92.0383982","0.0129845745288827","56.01774978637695","0.0","3","1.433","2.67","11.21","30.12"
"","","","","","","","","","way/1135140245","secondary","null","26.1226115","91.9732167","0.0229832607542403","56.05213165283203","1.052064268070749","1","3.727","8.76","22.36","42.07"
"","","","","","","","","","way/1135140246","secondary","null","26.12233881032592","91.9731977342622","0.0376403039624011","55.98783493041992","0.4526822321895084","1","3.713","8.76","22.36","42.07"
"","","","","","","","","","way/1135608706","primary","Assam Trunk Rd","26.17621566974996","91.73141160756914","0.7501188652448579","46.60120462488245","3.629180209728194","33","1.388","10.46","28.15","58.66"
"","","","","","","","","","way/1135615390","tertiary","null","26.19233225","91.75647635","0.0150188630698869","56.3647346496582","1.534833534095369","26","0.773","12.03","31.71","62.66"
"","","","","","","","","","way/1135617344","secondary","Rajgarh Road","26.170249781854835","91.77060209943124","0.8021023998133912","54.3776912689209","2.6834883852603024","39","0.896","12.03","31.71","62.66"
"","","","","","","","","","way/1135617345","secondary","Rajgarh Road","26.176763765226863","91.77348188119409","0.7588835243369653","54.53571460865162","1.6244762681409244","31","0.763","12.03","31.71","62.66"
"","","","","","","","","","way/1135624341","secondary","Rajgarh Road","26.16530215","91.76829895","0.024912574806163","53.70004653930664","0.0","38","1.306","12.03","31.71","62.66"
"","","","","","","","","","way/1135624342","secondary","Rajgarh Road","26.165924700388388","91.7687218892106","0.1130904389998453","55.360009765625","2.6291799637803126","40","1.249","12.03","31.71","62.66"
"","","","","","","","","","way/1135627820","secondary","null","26.17293689961588","91.79349988088066","2.903232399006232","64.53714447021484","1.959735972014876","29","0.797","12.03","31.71","62.66"
"","","","","","","","","","way/1135638795","secondary","Satgaon Main Road","26.16956851835252","91.82905298488888","0.1495394076483893","55.20538775126139","0.9755592490661812","14","2.399","11.76","30.98","59.55"
"","","","","","","","","","way/1135638796","secondary","Satgaon Main Road","26.16883465","91.829511","0.037069895778849","54.89918263753256","1.017548760560058","14","2.48","11.76","30.98","59.55"
"","","","","","","","","","way/1135643962","tertiary","null","26.149141651426905","91.69714623715326","0.3295352022838562","56.022223154703774","2.4575282771520475","17","1.769","8.63","23.8","54.17"
"","","","","","","","","","way/1135659899","trunk_link","null","26.104320775451207","91.51390473491612","0.0820156215677643","49.15171051025391","0.1386715249523619","0","17.434","2.51","13.98","55.68"
"","","","","","","","","","way/1135659900","trunk_link","null","26.10418904709508","91.51428222202546","0.0462341822581698","50.65682601928711","11.198134037205651","0","17.404","2.51","13.98","55.68"
"","","","","","","","","","way/1135659901","secondary","null","26.10452455","91.51465215","0.0563190677024242","47.78911209106445","2.3987171488558667","0","17.356","2.51","13.98","55.68"
"","","","","","","","","","way/1135659902","secondary","null","26.10427733137779","91.51417691059086","0.0562977802564694","50.586856842041016","9.520289062332912","0","17.41","2.51","13.98","55.68"
"","","","","","","","","","way/1135659903","secondary","null","26.1046805","91.51509135","0.0381552352344734","47.08456548055013","1.946832318530511","0","17.309","2.51","13.98","55.68"
"","","","","","","","","","way/1135659904","secondary","null","26.10431532916188","91.51411860329716","0.0622963904849127","50.25252723693848","8.41355708248446","0","17.414","2.51","13.98","55.68"
"","","","","","","","","","way/1135663704","tertiary","null","26.15754623501768","91.67127847654392","0.0573749825930447","53.25907262166341","3.0338637541774696","8","0.805","8.54","23.7","54.46"
"","","","","","","","","","way/1135663710","tertiary","null","26.08384050173776","91.577331494822","0.1881264113335479","52.9341835975647","2.854380816357892","0","12.901","5.36","18.38","55.98"
